date,geo,hashtags,id,text,type,username
2019-07-07 23:51:27+00:00,,,1148016711699841025,thanks Rob! i am okay just thought i was having a stroke as these earthquake have been weird and slow :),official,kgsounds
2019-07-07 23:42:21+00:00,,,1148014419504295936,Today in my yoga class we started with a fantastic meditation about what to do if there’s an earthquake in the middle of class...if you think I’m lying please by all means come live in California.,official,CChaingang
2019-07-07 23:20:17+00:00,,,1148008868837904384,Lemme nut in you before this earthquake kill us both,official,RubenBoomin
2019-07-07 23:11:00+00:00,,#animeexpo #ax2019 #earthquake #earthquakes #vacation #exhausted #goodtimes #mostly #memorable,1148006529729273857,This is what surviving Anime Expo and multiple earthquakes looks like. #animeexpo #ax2019 #earthquake #earthquakes #vacation #exhausted #goodtimes #mostly #memorable @InterContinental Los Angeles Downtown https://www.instagram.com/p/Bzoix2npiby/?igshid=qo1h0smft9z4 …,official,LesDrink
2019-07-07 23:04:24+00:00,,#TheBigOnehttps,1148004869564878848,"A major earthquake is going to hit the along the southern San Andreas fault. We don't know when, but we know what happens next. #TheBigOnehttps://the-big-one.scpr.org/stories",official,Jpbommel
2019-07-07 23:02:51+00:00,,,1148004478768934912,"The earthquakes are getting closer, and I’m instantly hearing the Jaws theme in my head “duh-nuh” pic.twitter.com/vjXEaVuwjc",official,kennethjamesIII
2019-07-07 22:57:25+00:00,,,1148003112046563329,So the rubber shield just blew out. @richdemuro totally blaming this on the earthquake app pic.twitter.com/QQc4RFn4La – at Five Star Bar,official,chinga2mother
2019-07-07 22:52:54+00:00,,#CA,1148001975436365824,"“[Friday’s earthquake] is a reminder that we live in #CA and this is something that happens and we’ve been kind of waiting for it for decades now — the next Big One.” - @Paola_FernRom. Thank you, @Sonali_Kohli and @laura_nelson, for your coverage!https://www.latimes.com/local/lanow/la-me-ln-earthquake-alert-southern-california-ridgecrest-prep-fear-20190707-story.html …",official,scalmazan
2019-07-07 22:44:12+00:00,,#ActivateLA #podcast #talkshow #earthquake,1147999785300975616,"Friday night earthquake caught us live on our YouTube podcast,watch my reaction live,was I freaking out?? Watch now at (LINK ON BIO) http://www.youtube.com/ActivateLA #ActivateLA #podcast #talkshow #earthquake… https://www.instagram.com/p/BzoftvwgrVn/?igshid=jztqujku04h1 …",official,Rayphunk
2019-07-07 22:43:46+00:00,,,1147999675925983232,EARTHQUAKE! YALL FELT THAT?,official,leliyepeake
2019-07-07 22:38:43+00:00,,,1147998404527550464,@DrLucyJones it was so great to see you still going strong during this weeks earthquake coverage. I grew up watching you on TV (remember you holding your kid in 94). Still love it when the reporters keep asking you questions that have already been answered. How do you maintain?!,official,ImChrisHughes
2019-07-07 22:37:21+00:00,,#EarthquakeLA,1147998063732019200,"If this this last earthquake has taught me anything, it’s that a lot of people in Ridgecrest have pools #EarthquakeLA",official,ColonelTimmy
2019-07-07 22:29:13+00:00,,,1147996014843838464,"Had to leave the @CTGLA’s Ahmanson Theatre early Friday due to the earthquake and a shaken up babysitter and kids (pun intended), but was able to catch the matinee today. @IndecentBway, you were worth the wait.pic.twitter.com/S5VPiRRZk7 – at Ahmanson Theatre",official,MrsECates
2019-07-07 21:59:01+00:00,,,1147988416014905344,My family keep checking on me like earthquakes in Cali ain’t normal lol,official,AyyooBri
2019-07-07 21:55:11+00:00,,#laquakes #losangelesquake #laquake #oldtownpub #themutator,1147987449198579712,I was in this beautiful back patio at Old Town Pub catching up with an old friend and former member of The Mutator when the second earthquake happened. #laquakes #losangelesquake #laquake #oldtownpub #themutator… https://www.instagram.com/p/BzoaHGbBjOw/?igshid=z6fbfgddy6vz …,official,bohemianstyleco
2019-07-07 21:53:49+00:00,,,1147987107257843712,The waves and wind still no his name his his his his his and California too it’s hard to convince people around here but more Has happened then the earthquake,official,TripsMomShan
2019-07-07 21:51:40+00:00,,,1147986565316005889,"Despite the earthquakes, 4 hour long lines, and horrible weather the worst thing to happen to me at AX was seeing a 12 year old in one of those ahegao hoodies walking around with his mom",official,ffxwasgoodokay
2019-07-07 21:48:46+00:00,,,1147985836396302336,Earthquakes,official,awillo9658
2019-07-07 21:40:47+00:00,,#cultclassic #myron #earthquake #hilarious #comedy,1147983824854429696,@MJEWELLjr bro this just Murdered me! I got you bro. Ima get this movie made. End of July lets start brainstorming on the script. The culture needs a #cultclassic #myron #earthquake #hilarious #comedy… https://www.instagram.com/p/BzoYBPoA0Iy/?igshid=1efeyu1apyt1p …,official,ElijahTheNewMe
2019-07-07 21:36:19+00:00,,,1147982704400424961,"Following the recent death of Cameron Boyce along with the earthquakes in CA, I just wanted to acknowledge that tomorrow is not guaranteed & we need to let others know how much they mean to us while they’re still around to hear it. This truly is one huge wake-up call.",official,carpedanem
2019-07-07 21:31:05+00:00,,,1147981383811252225,"Earthquake, take me now!! https://twitter.com/xotamsox/status/1147981311815983105 …",official,xotamsox
2019-07-07 21:28:10+00:00,,#stratiscopeexprert,1147980650370043904,@Stratiscope #stratiscopeexprert is there any possibility an earthquake could trigger tidal waves or tsunamis in Southern California?,official,SabrinaRocks88
2019-07-07 21:23:56+00:00,,,1147979588317765632,If I’m a bar in LA I’m offering a free drink to anyone who experiences an earthquake within the establishment - offer is good for the rest of the week,official,slylingual24
2019-07-07 21:23:09+00:00,,,1147979387393826816,"Overall, during an earthquake you don't want to move very far from where you are, since lots of people fall over and get hurt during shaking. You also want to protect yourself from falling objects. Drop, cover, and hold on could look different for different people.",official,Jdlazo
2019-07-07 21:19:31+00:00,,,1147978477058101248,"Hopefully, the Earth can chill out today while susievanessayoga and I enjoy a day at the beach. It has been a crazy weekend here in LA and SoCal with all the earthquakes. May everyone have a wonderful day at the… https://www.instagram.com/p/BzoWCAlFzoW/?igshid=jfcg8mnsdke9 …",official,S_BixlerPhoto
2019-07-07 21:18:23+00:00,,,1147978190427582464,Idc what nobody says “earthquake weather” is a real thing... it be warm and gloomy,official,Vandii_M
2019-07-07 21:13:19+00:00,,#kidsshow #earthquake #natural #educational #bilingual #spanish #english #kids #tia,1147976914235273216,"Earthquakes, Don't be Scared Be Prepared! Follow us on PATREON and YouTube! .https://www.patreon.com/join/toytimewithtia … . #kidsshow #earthquake #natural #educational #bilingual #spanish #english #kids #tia… https://www.instagram.com/p/BzoVUhFFl2O/?igshid=1nv27suvdsw79 …",official,elenarojasfilm
2019-07-07 21:12:18+00:00,,#earthquake #californiaearthquake #Quake #anotherearthquake,1147976660689440768,I wonder how big today’s #earthquake will be? #californiaearthquake #Quake #anotherearthquake – at Shakers,official,davidlongoria7
2019-07-07 21:12:02+00:00,,#Earthquake,1147976591940567040,"#Earthquake: 12km (7mi) N of Grapevine, CA at 07 July 2019 09:05 PM (UTC), Magnitude: 2.8 https://earthquake.usgs.gov/earthquakes/eventpage/ci38479911 … https://earthquake.usgs.gov/earthquakes/eventpage/ci38479911 …pic.twitter.com/Lb9T70Dxni – at I-405 / Crenshaw Blvd.",official,KICKINGASS2016
2019-07-07 21:04:30+00:00,,,1147974694630354945,My friend & I in English countryside hanging out of cab window: Hahaha look at all these stone houses. They are so fucked if there’s an earthquake. Cab driver: pic.twitter.com/LAYWmE5fgc,official,Vidalia
2019-07-07 21:01:39+00:00,,,1147973977844830209,After this earthquake ish I’m real life about to become a prepper .,official,RICKY_FONTANE
2019-07-07 21:01:38+00:00,,,1147973973553995776,Me at my hotel in New Orleans: Why is there a giant chandelier hanging over my bed? This makes me nervous. What if there was an earthquake? Front Desk: pic.twitter.com/UGFlsr0Ynb,official,Vidalia
2019-07-07 20:57:17+00:00,,#Earthquake,1147972881487286272,"I just felt this #Earthquake: 23km (14mi) E of Avalon, CA at 07 July 2019 08:50 PM (UTC), Magnitude: 2 https://earthquake.usgs.gov/earthquakes/eventpage/ci38479815 … https://earthquake.usgs.gov/earthquakes/eventpage/ci38479815 …pic.twitter.com/VyJN2AuHeH – at I-405 / Crenshaw Blvd.",official,KICKINGASS2016
2019-07-07 20:56:07+00:00,,#MysteriousCircumstancesGP,1147972588057980928,Completely enjoyed the clever & really intriguing #MysteriousCircumstancesGP @GeffenPlayhouse on Friday night~ (Only made more mysterious by the surprise earthquake ) pic.twitter.com/SzhbG40REt,official,analineblue
2019-07-07 20:49:48+00:00,,#Earthquake,1147970997057806337,"Los Angeles doesn't design buildings to be able to be reentered after an #Earthquake, but for life safety",official,neoadventist
2019-07-07 20:32:17+00:00,,,1147966587573395456,I think he does it for the publicity. His event was being rained on and California just had a major earthquake. What's a guy to do to get back the attention he so craves?,official,arbpen
2019-07-07 20:27:12+00:00,,,1147965308801449984,"Idk, this seems like earthquake weather to me.",official,loveelyyashley
2019-07-07 20:18:50+00:00,,#earthquakes #earthquakekits,1147963204904968192,"You wouldn’t believe the number of people I ran into that are making earthquake kits AFTER the fact. The point is to have one ready, so if a big one hits, you have plenty of supplies. #earthquakes #earthquakekits",official,AlliCinema
2019-07-07 20:09:06+00:00,,,1147960753967661056,"scientists ability to calculate the effect in LA of a major earthquake 120 miles away. Whether folks in Ridgecrest even had the ability to sign up for a non-public system is beyond my knowledge, but LA quite clearly was in no danger.",official,lewischilton
2019-07-07 20:06:26+00:00,,,1147960081234845697,I think these earthquakes have made my parents paranoid. I just caught them watching alien conspiracy theories,official,JulioCesarCerv2
2019-07-07 19:58:53+00:00,,#earthquakes,1147958183761104896,That's a doozy! #earthquakes https://twitter.com/mrbrianolson/status/1147890265476087808 …,official,lesleynka_LA
2019-07-07 19:51:40+00:00,,,1147956365937090560,Imagine Being In Jail When There’s A EarthQuake!!!!!!,official,M_MajorsLF
2019-07-07 19:24:29+00:00,,,1147949524133933056,LA natives are like... earthquakes... meh... but... 67 and cloudy?!? What The Actual FUck!!! Hello its JULY! pic.twitter.com/OPEicQs1ob,official,AuraT09LA
2019-07-07 19:22:35+00:00,,#earthquakepreparedness #earthquakekit #earthquake #earthquakecountrypic,1147949045698088960,thanks @latimes #earthquakepreparedness #earthquakekit #earthquake #earthquakecountrypic.twitter.com/YeiNzx2QTU,official,TM4Ri3
2019-07-07 19:18:36+00:00,,,1147948045805355008,Do you have your earthquake kit?? pic.twitter.com/J1weZmhrCS,official,TM4Ri3
2019-07-07 19:16:30+00:00,,,1147947517151043584,File under earthquake brain - The face you make when you finally submit your video to southlandcomedyfestival and you realize you gave them the wrong email. I’ll use it as an excuse of I don’t make the cut.… https://www.instagram.com/p/BzoH87IJorN/?igshid=rb77fw2c6jwb …,official,Joe_Dalo
2019-07-07 19:12:43+00:00,,#uknowi #earthquakecaliforniapic,1147946564721135616,sooooo I got to experience my first couple of earthquakes this past week being from the Midwest (Indiana) I’ve never felt one. Here’s how it went @RealJBoog_ #uknowi #earthquakecaliforniapic.twitter.com/55gomB6ZNI,official,thekidauto_
2019-07-07 19:06:58+00:00,,,1147945116356579328,"Minus the two earthquakes that occurred in Southern California, it was a great trip! My friend got married, I was boujee, and my forehead and nose are severely sunburned (not from spending time at the beach, but for spending too much time on the double-decker bus). pic.twitter.com/IZk45j7zmg",official,Shindawg_
2019-07-07 19:06:03+00:00,,,1147944885418262528,There have been thousands of aftershocks. 1 in 20 is actually a very large probability. I was at the World Series earthquake in 1989. The lead up to that event was similar to what is happening now.,official,PaulGan45154970
2019-07-07 18:53:59+00:00,,,1147941849190948864,Also you would never know there was an earthquake near LA everything is 100% normal. I love how this city is all - eh the ground moved no biggie,official,stacy_e_k
2019-07-07 18:50:43+00:00,,,1147941028382433280,I love old buildings but then it’s very scared when the earthquake hits...,official,Yuzu79092625
2019-07-07 18:50:32+00:00,,#earthquake,1147940980986748928,"We know a lot of people in the LA area have been stocking up on #earthquake supplies in the last few days. We're looking for a family to show us how they've been preparing in light of the recent quakes. If you or anyone you know is willing to be part of our story, DM me. @NBCLA",official,JonathanNBCLA
2019-07-07 18:42:37+00:00,,#nolimits #architectureinmotion,1147938989111959553,‘In the midst of earthquake tremors...we are just up here shooting in the Malibu Canyons’ #nolimits #architectureinmotion @Malibu Canyon https://www.instagram.com/p/BzoEEuFnHGD/?igshid=1mwb1x7juf0m4 …,official,daniswanofficia
2019-07-07 18:39:42+00:00,,#earthquakemode #Aftershock #californiaearthquake #californiaquake #NativeAmerican #indigenoushttps,1147938253774831616,Native origin story on California earthquakes. #earthquakemode #Aftershock #californiaearthquake #californiaquake #NativeAmerican #indigenoushttps://youtu.be/8_83ppaxT74,official,nativemuse
2019-07-07 18:31:13+00:00,,,1147936119075422208,Thanks for sharing your vulnerability. I get really scared during Earthquakes too. https://twitter.com/zelpacaaa/status/1147687422102085632 …,official,activistcookbk
2019-07-07 18:28:18+00:00,,,1147935385135149056,@billsnitzer what is the geographical area covered by @earthquakesLA?,official,lewischilton
2019-07-07 18:12:23+00:00,,,1147931383404171264,Yesterday after my plant pot was broken due to the earthquake & I lost the Aloe Plant I’ve been nurturing for a year I knew it was a small lesson. Never get too comfortable. Sometimes we encounter situations & are made to start over.,official,ManekaMonette
2019-07-07 18:08:17+00:00,,,1147930350871404544,Still a bit salty that I — a Spurs fan since birth — had to write the breaking news piece for work about Kawhi Leonard joining the Clippers a mere 2.5 hours after a massive earthquake hit. pic.twitter.com/VMCKztAtjZ,official,aliciak2010
2019-07-07 18:00:06+00:00,,#earthquake #CA # #UnitedStates,1147928290352496640,"1.6 magnitude #earthquake. 1 mi from La Habra, #CA, ##UnitedStates http://www.earthquaketrack.com/quakes/2019-07-07-17-53-06-utc-1-6-5 …",official,quakesLA
2019-07-07 17:57:01+00:00,,,1147927515861622784,"A 1.6 magnitude earthquake occurred 1.24mi ENE of La Habra, CA. Details: http://eqbot.com/HHv Map:http://eqbot.com/HHJ",official,earthquakesLA
2019-07-07 17:55:57+00:00,,#LAKERS,1147927245744308225,"Works for me... Can complain when you are shopping for supplies ""AFTER"" the Earthquake. But you have to go all in for Kawhi, even though he was never genuine with us as it turns out. Now we pray for good health!! #LAKERS",official,bigg_poohbear
2019-07-07 17:49:18+00:00,,,1147925572724514816,If we get another earthquake I might just pull an amabella and pass out in a fucking closet,official,slylingual24
2019-07-07 17:47:42+00:00,,#Friday #Earthquake #FunTimes #Fun #FamilyTime #Family #DaddyDaughterTrip #DaddyDaughterDay #LifeOfAdventure #Traveller,1147925167567327233,It's not every #Friday you get to go to 626nightmarket and get to enjoy an #Earthquake while you're there! #FunTimes #Fun #FamilyTime #Family #DaddyDaughterTrip #DaddyDaughterDay #LifeOfAdventure #Traveller… https://www.instagram.com/p/Bzn9yD-gEgc/?igshid=ftiaeppvnyx3 …,official,schel74
2019-07-07 17:30:01+00:00,,,1147920720279719941,"A 1.2 magnitude earthquake occurred 3.11mi S of Sherman Oaks, CA. Details: http://eqbot.com/HHn Map:http://eqbot.com/HHh",official,earthquakesLA
2019-07-07 17:26:58+00:00,,,1147919952235520000,Y’all didn’t live through a traumatic earthquake and it shows. https://twitter.com/erikt1455/status/1147353759720230912 …,official,Soilale0n
2019-07-07 17:25:04+00:00,,#funtimes #gobag #earthquake #targeted #spoton #postbrand #buenavida #bvnation,1147919473707573248,"Summer in LA #funtimes #gobag #earthquake #targeted #spoton #postbrand #buenavida #bvnation @Los Angeles, California https://www.instagram.com/p/Bzn7M11lJ7I/?igshid=s0ylvtadaakf …",official,buenavidanation
2019-07-07 17:24:58+00:00,,,1147919448612884480,"Can't believe y'all are scared of earthquakes, literally just jump and you'll avoid all the shaking https://twitter.com/marysoulrose/status/1147348247758794754 …",official,23_oski_ticks
2019-07-07 17:22:52+00:00,,#mcmdecor #props #stage #Italianfurniture #florentia #Italianflorentine #Frenchfurniture #lignerose #ArtDeco #PasadenaAntiqueCenter #antiques #Anthropologie,1147918920994570241,"Earthquake therapy, chalk paint and stain. Stay tuned. #mcmdecor #props #stage #Italianfurniture #florentia #Italianflorentine #Frenchfurniture #lignerose #ArtDeco #PasadenaAntiqueCenter#antiques #Anthropologie,… https://www.instagram.com/p/Bzn68HnpKgj/?igshid=1rhgfoyz7i7jd …",official,GrantDillon
2019-07-07 17:21:13+00:00,,,1147918503803928576,Shows how out of touch @realDonaldTrump is. California had 2 big earthquakes and nothing. And the US women just won the World Cup and nothing. He has time for pity and divisive things to tweet.,official,morman10
2019-07-07 17:19:37+00:00,,,1147918100353781760,Hey Guys! Asking for your prayers today! I must be rattled from that earthquake because I did sock shoe sock shoe this morning.,official,liNzee__
2019-07-07 17:13:02+00:00,,,1147916447273742337,I could swear the dog was the other way around before the earthquake. pic.twitter.com/FKM0o2zsXM,official,ISMOcomedy
2019-07-07 17:12:53+00:00,,,1147916406572236800,Lmao I'm not even gonna speak on the earthquakes bc I don't wanna jinx it. But yeah California's cool but that rent tho.... lmao. But u could do it I def believe in u.,official,sauciboi69
2019-07-07 17:07:57+00:00,,,1147915167184744448,Anxiously awaiting the next earthquake is the new normal for Ridgecrest https://www.latimes.com/local/lanow/la-me-ridgecrest-earthquake-sleeping-car-hope-20190707-story.html …,official,vevgar
2019-07-07 16:55:42+00:00,,#Midsommarmovie,1147912084039974912,"Personally, the most unsettling moment in #Midsommarmovie was about halfway though when a 6.4 magnitude earthquake shook the cinema I was in for a couple minutes. I locked eyes with other patrons in the auditorium, we waited it out then continued on with the film.",official,splannee
2019-07-07 16:54:40+00:00,,#Dems #DemForce #DemForce2020 #Kamala2020 #KHive #SundayMorning #Earthquakes,1147911822290247681,"Has anyone noticed that the white male patriarchy seems more RATTLED by all the women running for office like Kamala, than California was by the recent earthquakes? #Dems #DemForce #DemForce2020 #Kamala2020 #KHive #SundayMorning #Earthquakes pic.twitter.com/DUQE7zNO8C",official,Analisa_Swan
2019-07-07 16:54:13+00:00,,,1147911709270503424,I'm a reporter with The Associated Press and glad you're OK after the quakes. I'm hoping to talk with you about preparing for earthquakes after the two that hit. Can you give me a call at 602-417-2400? Thanks!,official,ccbonnell
2019-07-07 16:50:50+00:00,,,1147910860515373056,"Hi Lauren, I'm a reporter with The Associated Press and glad you're OK after the earthquake. I'm hoping to talk with you about preparing for earthquakes after the two that just hit. Can you give me a call at 602-417-2400? Thanks!",official,ccbonnell
2019-07-07 16:37:13+00:00,,,1147907430853955584,We’re alllll talking about earthquakes at the coffee shop,official,NICKWALSH
2019-07-07 16:36:53+00:00,,#FIFAWomensWorldCup19,1147907349211828224,USA Soccer Goal: The Sequel (Wayyyyy better than LA’s earthquake and it’s sequel this week.... ) C’mon... we still have time for more!!!!!! #FIFAWomensWorldCup19,official,amyhermes
2019-07-07 16:31:45+00:00,,,1147906054421827585,"Hi Alice, I'm a reporter with The Associated Press and glad you're OK after the earthquake. I'm hoping to talk with you about preparing for earthquakes after the two that just hit. Can you give me a call at 602-417-2400? Thanks!",official,ccbonnell
2019-07-07 16:30:27+00:00,,,1147905728562094082,"Hanging up photos after 2 earthquakes probably isn’t the smartest thing to do? Oh well, at least my crib looks nice.",official,SuliMcCullough
2019-07-07 16:27:53+00:00,,,1147905082169516032,I am still on earthquake watch don’t get it twisted,official,micarooo
2019-07-07 16:26:27+00:00,,,1147904722558304257,The amount of people that believe those conspiracy theories is insane. Those idiots actually scare me even more than earthquakes to be honest. https://twitter.com/DrLucyJones/status/1147903742756265984 …,official,matteobertoli
2019-07-07 16:20:35+00:00,,,1147903246171643904,Fuck man 7.1 earthquake in Indonesia,official,ayeesalvo
2019-07-07 16:15:07+00:00,,,1147901870754582528,All this earthquake stuff seems pretty serious... yet I haven’t felt a single one my attention span something different,official,angelasaure
2019-07-07 16:06:24+00:00,,,1147899677762678785,Smh it’s cool tho bc this earthquake gonna take us out soon,official,ouuwiiLouie
2019-07-07 15:49:27+00:00,,#LosAngeles #moviemaking #movies #picoftheday #mua #tattoo #cosplay #earthquake #collector #horror #thewalkingdead,1147895410964480000,BUY NOW! Only (1) Production Available LIFE SIZE CRAVE Listed on EBay and http://www.hexhill.com #LosAngeles #moviemaking #movies #picoftheday #mua #tattoo #cosplay #earthquake #collector #horror #thewalkingdead… https://www.instagram.com/p/BznwQZEgrwl/?igshid=tu6rbq1ek2e5 …,official,HEXHILLSTUDIOS
2019-07-07 15:47:14+00:00,,,1147894852278861826,Something so unnerving about earthquakes.,official,Asepci716_310
2019-07-07 15:38:08+00:00,,#onlyincalifornia #LosAngeles #raised #earthquakes,1147892564122451968,"Growing Up In California For MY WHOLE ENTIRE LIFE, the Earthquakes be like nada to me, keep calm & stay protected my Californians #onlyincalifornia #LosAngeles #raised #earthquakes",official,YajdielAlfonso
2019-07-07 15:29:43+00:00,,#earthquake #earthquakeLA,1147890445755834369,I’ll be live on @ABC7 next hour to discuss what steps I and other @CountyofLA officials are urging residents to take ahead of the next #earthquake. #earthquakeLA,official,SupJaniceHahn
2019-07-07 15:20:34+00:00,,,1147888142663340032,Two earthquakes later I’m still here https://twitter.com/TreyPerkins8/status/1147884116341329921 …,official,averyconerly
2019-07-07 15:15:31+00:00,,,1147886870971314178,The Avengers withstood the earthquakes while I was in Austin. Phew. pic.twitter.com/PummBxHq4O,official,aj_mayers
2019-07-07 15:11:43+00:00,,,1147885915450175488,What about if I was casually hanging out waiting for an earthquake while listening to this song?,official,nbianchi
2019-07-07 14:58:21+00:00,,,1147882552952274944,Frfr the earthquake in OKC was stronger ijs https://twitter.com/erikt1455/status/1147353759720230912 …,official,NellaStyles
2019-07-07 14:48:21+00:00,,,1147880032825565184,"Sitting in LAX for the next few hours, waiting for the next earthquake like... pic.twitter.com/GWbluT4OED",official,soydebisbee
2019-07-07 14:38:00+00:00,,,1147877429156798464,"Out of the trauma and loss from this week’s earthquakes in Ridgecrest, having @erinmyers cover it for @KTLAMorningNews has been reassuring. She always puts herself in the shoes of those she interviews and truly cares about everyone’s well-being.",official,GoldenKnight89
2019-07-07 14:33:35+00:00,,,1147876318035361793,Was that another baby earthquake or am I still drunk,official,DianaTerese
2019-07-07 13:33:10+00:00,,,1147861115218489344,"Every time my car move I wanna tell earthquake, but there I remember I’m in a parking garage",official,IMjustDAVION
2019-07-07 12:56:48+00:00,,,1147851963909804032,What if there’s an earthquake when I’m tied to a chair later today????,official,blakkcupcake
2019-07-07 12:34:01+00:00,,,1147846227221872641,"A 1.3 magnitude earthquake occurred 0mi ESE of Van Nuys, CA. Details: http://eqbot.com/HHt Map:http://eqbot.com/HH1",official,earthquakesLA
2019-07-07 10:39:29+00:00,,#Earthquake,1147817406472962048,"Just like you shouldn’t invalidate someone’s fear regarding the earthquakes you also shouldn’t shame people for using humor to cope. Everyone processes differently. Do what you gotta do, take care of you and let others take care of themselves. #Earthquake",official,ang__sg
2019-07-07 10:13:46+00:00,,,1147810932384362496,"After the earthquake my neice said “Mom, I need a new room please. Mine is broken. Its shaking too much.”",official,thecholabarbie
2019-07-07 09:31:02+00:00,,,1147800181368246273,am I so paranoid that I felt an earthquake right now? lol,official,mirandaag_
2019-07-07 09:01:28+00:00,,,1147792736797392896,In bed laying down thinking how I can be safe if an earthquake occurs at night. I have a big ass balcony window on one side of me and a tall dresser on the other side of me. pic.twitter.com/948c2Y4HFY,official,LupeLLerenas
2019-07-07 08:23:42+00:00,,,1147783235771883520,I don't think anyone knows where that was until the earthquakes. lol,official,TommyKeavy
2019-07-07 08:16:14+00:00,,,1147781353410183168,"Today has been such a boring day, I’ve literally been looking at an earthquake map all day looking at all the earthquakes",official,chiefkeeficus
2019-07-07 08:15:09+00:00,,,1147781082596532224,"1.3 earthquake, 2km SW of Arcadia, CA. 2019-07-07 00:10:34 at epicenter (5m ago, depth 22km). https://earthquake.usgs.gov/earthquakes/eventpage/ci38473575 …",official,TempleCityCA
2019-07-07 08:15:02+00:00,,,1147781053622259713,"1.3 earthquake, 2km SW of Arcadia, CA. 2019-07-07 00:10:34 at epicenter (5m ago, depth 22km). https://earthquake.usgs.gov/earthquakes/eventpage/ci38473575 …",official,ArcadiaCA
2019-07-07 08:15:01+00:00,,,1147781050891829248,"A 1.3 magnitude earthquake occurred 1.24mi SW of Arcadia, CA. Details: http://eqbot.com/HHD Map:http://eqbot.com/HH8",official,earthquakesLA
2019-07-07 07:55:26+00:00,,,1147776119547940865,there’s been around 10 of these small earthquakes in the 626 just within the last 6 hours… this is similar to what happened near ridgecrest before the 2 huge ones this week guess who’s not sleeping tonight https://twitter.com/earthquakesLA/status/1147698253992873984 …,official,siushi
2019-07-07 07:53:34+00:00,,#laearthquake #earthquakemode #emergency #evacuation #kittycat #pets,1147775651501363200,7.1 earthquake gave us a chance 2 talk about our evacuation plan in an emergency. I will be solely responsible for the kitty. #laearthquake #earthquakemode #emergency #evacuation #kittycat #pets,official,MsSarahNewell
2019-07-07 07:50:26+00:00,,,1147774861311221761,“Is that a earthquake or my heart beating?” -an actual thought i just had,official,LizSaysOyVey
2019-07-07 07:49:39+00:00,,#earthquake,1147774666443898880,I just felt something #earthquake,official,boredskorpian
2019-07-07 07:45:55+00:00,,,1147773726710087681,My grandma is visiting right now and was saying how she’s spooked with all these earthquakes and wants to go back to Mexico. So my mom started telling us a story how after the ‘94 Northridge one her neighbor fled California because she didn’t want to die. Got on a train to...,official,aleedays_
2019-07-07 07:38:45+00:00,,,1147771920416268288,I’m going to be making an earthquake backpack YouTube video. Do any of you have suggestions in what essentials need to be packed in?,official,TheTechWhore
2019-07-07 07:37:34+00:00,,,1147771624684265472,All the dogs in my apartment complex are going fucking NUTS. If another earthquake comes......,official,SleazyC_
2019-07-07 07:34:23+00:00,,#earthquake,1147770824071557121,THIS IS A GREAT SUMMER STYLE BUT QUESTION IS... LONG vs SHORT ???? __________________ I called SHORT for the summer vibes! __________________ BUT THE LONG WAS SHAKING THE TABLE LIKE A 7.1!!!! #earthquake… https://www.instagram.com/p/Bzm3l-ghw20/?igshid=13l9hlsb7ipja …,official,HerNameIsHachoo
2019-07-07 07:24:58+00:00,,,1147768451831758848,oak is lich rally so boring im summoning an earthquake so something exciting happens,official,plscallmylawyer
2019-07-07 07:22:40+00:00,,,1147767876742332418,Y’all making the earthquake seem bigger than what it is,official,HunnidBandTB
2019-07-07 07:14:42+00:00,,,1147765868748627968,"two earthquakes in two days, trump is still tweeting stupid shit, and now cameron boyce passes away? wtf is even this week",official,typicalzenn
2019-07-07 07:09:41+00:00,,#simplepleasures #fifty #firsts #2019 #dorkpic,1147764607844376576,Earthquake???? What Earthquake?? My first ride on .. certainly not my last!! #simplepleasures #fifty #firsts for #2019 #dorkpic.twitter.com/q1Buv20z9l,official,KarinaNuvo
2019-07-07 07:08:24+00:00,,,1147764286145433601,"Not really. Earthquakes are just regular occurrences. Japan, China, New Zealand, Chile, Mexico, California, Nevada, Alaska and many other places live In seismically active areas. Some like Hawaii are caused by volcanoes, but not in California",official,jessesanchez
2019-07-07 07:04:38+00:00,,,1147763336915763201,Omg those earthquakes were scary. Is your dick okay? Should I come over and hold it in my mouth?,official,Hxppymess
2019-07-07 07:01:01+00:00,,,1147762427779379201,I walked into beer garden today and talked to aimee and I was like WTF IS THAT A EARTHQUAKE,official,lanzaa31
2019-07-07 06:54:32+00:00,,,1147760793020067841,this next earthquake better take me out bc i miss cameron boyce,official,nicolexalyssaa
2019-07-07 06:52:37+00:00,,,1147760314475261952,Gathering all my stones for Mercury Retro starting tomorrow Gonna keep it positive as we ride 5 planets in Retro Solar eclipse and earthquakes this week have me holding the heart chakra vibes high right now… https://www.instagram.com/p/Bzmy0KAgICG/?igshid=11drn4pe5o8gm …,official,IrisDeAnda
2019-07-07 06:40:27+00:00,,,1147757248996732929,Earthquakes are loud af in real life that shit does not transfer in videos that’s the creepiest part,official,showmesasss
2019-07-07 06:38:11+00:00,,,1147756678546255872,May be time to put my paws & whiskers to bed but nervous over the earthquakes we have been having. pic.twitter.com/vawdvjSN9b,official,YogaGer
2019-07-07 06:32:22+00:00,,,1147755216252522496,So who else is signing with another @NBA franchise tonight?! Is someone gonna get traded for two stamps and an envelope!? Will there be another mega free agent signing that will cause an earthquake!? Find out on the next episode of DragonBall Z!!,official,beektor_
